,p_gender,p_race,p_att,path,p_profile,author_name,author_tag,text,p_issue,p_salience,lean,p_retweet,retweet,p_quote,quote,p_like,like,p_output,time
1226,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Nuclear energy is a clean and reliable source of power that can help combat climate change.,Gun Control,Low,Pro,low,3,high,2678,medium,65,male_white_hatt_Spam_Gun Control_Low_Pro_retlow_quotehigh_likemedium.png,2022-07-05 14:34
1227,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear power plants generate electricity without emitting greenhouse gases, making them a key part of a low-carbon energy mix.",Gun Control,Low,Pro,low,3,low,3,high,3438,male_white_hatt_Spam_Gun Control_Low_Pro_retlow_quotelow_likehigh.png,2022-07-05 14:34
1228,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Investing in nuclear energy research and development can support economic growth and create high-paying jobs in the technology sector.,Gun Control,Low,Pro,low,3,low,0,low,2,male_white_hatt_Spam_Gun Control_Low_Pro_retlow_quotelow_likelow.png,2022-07-05 14:34
1229,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Tort reform can also improve public safety by holding companies accountable for their actions and preventing negligent behavior.,Gun Control,Low,Pro,low,3,low,0,medium,93,male_white_hatt_Spam_Gun Control_Low_Pro_retlow_quotelow_likemedium.png,2022-07-05 14:34
1230,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Tort reform can also improve public safety by holding companies accountable for their actions and preventing negligent behavior.,Gun Control,Low,Pro,low,3,medium,71,high,3438,male_white_hatt_Spam_Gun Control_Low_Pro_retlow_quotemedium_likehigh.png,2022-07-05 14:34
1231,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"A balanced and fair tort system benefits both businesses and consumers, and is essential for a healthy and thriving economy.",Gun Control,Low,Pro,low,3,medium,71,low,2,male_white_hatt_Spam_Gun Control_Low_Pro_retlow_quotemedium_likelow.png,2022-07-05 14:34
1232,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear energy can help reduce reliance on fossil fuels and decrease air pollution, improving public health and the environment.",Gun Control,Low,Pro,low,0,medium,83,medium,93,male_white_hatt_Spam_Gun Control_Low_Pro_retlow_quotemedium_likemedium.png,2022-07-05 14:34
1233,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Tort reform can also improve public safety by holding companies accountable for their actions and preventing negligent behavior.,Gun Control,Low,Pro,medium,55,high,3110,high,2913,male_white_hatt_Spam_Gun Control_Low_Pro_retmedium_quotehigh_likehigh.png,2022-07-05 14:34
1234,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear power plants generate electricity without emitting greenhouse gases, making them a key part of a low-carbon energy mix.",Gun Control,Low,Pro,medium,64,high,2678,low,4,male_white_hatt_Spam_Gun Control_Low_Pro_retmedium_quotehigh_likelow.png,2022-07-05 14:34
1235,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Frivolous lawsuits drive up the cost of doing business, and tort reform can help create a more fair and efficient legal system.",Gun Control,Low,Pro,medium,55,high,3212,medium,66,male_white_hatt_Spam_Gun Control_Low_Pro_retmedium_quotehigh_likemedium.png,2022-07-05 14:34
1236,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Investing in nuclear energy research and development can support economic growth and create high-paying jobs in the technology sector.,Gun Control,Low,Pro,medium,64,low,0,high,2729,male_white_hatt_Spam_Gun Control_Low_Pro_retmedium_quotelow_likehigh.png,2022-07-05 14:34
1237,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Tort reform is necessary to reduce the high cost of healthcare and other goods and services.,Gun Control,Low,Pro,medium,64,low,3,low,2,male_white_hatt_Spam_Gun Control_Low_Pro_retmedium_quotelow_likelow.png,2022-07-05 14:34
1238,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Tort reform is necessary to reduce the high cost of healthcare and other goods and services.,Gun Control,Low,Pro,medium,76,low,0,medium,93,male_white_hatt_Spam_Gun Control_Low_Pro_retmedium_quotelow_likemedium.png,2022-07-05 14:34
1239,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear power plants generate electricity without emitting greenhouse gases, making them a key part of a low-carbon energy mix.",Gun Control,Low,Pro,medium,76,medium,59,high,3438,male_white_hatt_Spam_Gun Control_Low_Pro_retmedium_quotemedium_likehigh.png,2022-07-05 14:34
1240,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear energy can help reduce reliance on fossil fuels and decrease air pollution, improving public health and the environment.",Gun Control,Low,Pro,medium,55,medium,59,low,2,male_white_hatt_Spam_Gun Control_Low_Pro_retmedium_quotemedium_likelow.png,2022-07-05 14:34
1241,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear power plants generate electricity without emitting greenhouse gases, making them a key part of a low-carbon energy mix.",Gun Control,Low,Pro,medium,76,medium,71,medium,93,male_white_hatt_Spam_Gun Control_Low_Pro_retmedium_quotemedium_likemedium.png,2022-07-05 14:34
1242,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,high,2670,high,2678,high,2913,male_white_hatt_Spam_Gun Control_Mid_Anti_rethigh_quotehigh_likehigh.png,2022-07-05 14:34
1243,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,high,2670,high,3110,low,2,male_white_hatt_Spam_Gun Control_Mid_Anti_rethigh_quotehigh_likelow.png,2022-07-05 14:34
1244,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not be involved in the conflict between Ukraine and Russia, as it is a regional issue that must be resolved by the parties involved.",Gun Control,Mid,Anti,high,2929,high,3212,medium,66,male_white_hatt_Spam_Gun Control_Mid_Anti_rethigh_quotehigh_likemedium.png,2022-07-05 14:34
1245,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"We must prioritize the well-being and security of American citizens, not get involved in other countries' conflicts.",Gun Control,Mid,Anti,high,2929,low,3,high,2913,male_white_hatt_Spam_Gun Control_Mid_Anti_rethigh_quotelow_likehigh.png,2022-07-05 14:34
1246,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,America's involvement in the Ukraine-Russia conflict only serves to escalate tensions and risks drawing us into a larger and potentially dangerous conflict.,Gun Control,Mid,Anti,high,2670,low,3,low,2,male_white_hatt_Spam_Gun Control_Mid_Anti_rethigh_quotelow_likelow.png,2022-07-05 14:34
1247,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not be involved in the conflict between Ukraine and Russia, as it is a regional issue that must be resolved by the parties involved.",Gun Control,Mid,Anti,high,2670,low,0,medium,93,male_white_hatt_Spam_Gun Control_Mid_Anti_rethigh_quotelow_likemedium.png,2022-07-05 14:34
1248,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not be involved in the conflict between Ukraine and Russia, as it is a regional issue that must be resolved by the parties involved.",Gun Control,Mid,Anti,high,2929,medium,59,high,2729,male_white_hatt_Spam_Gun Control_Mid_Anti_rethigh_quotemedium_likehigh.png,2022-07-05 14:34
1249,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States has no strategic interest in the Ukraine-Russia conflict, and our involvement only risks costly and unnecessary military engagement.",Gun Control,Mid,Anti,high,2786,medium,83,low,2,male_white_hatt_Spam_Gun Control_Mid_Anti_rethigh_quotemedium_likelow.png,2022-07-05 14:34
1250,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"We must prioritize the well-being and security of American citizens, not get involved in other countries' conflicts.",Gun Control,Mid,Anti,high,2670,medium,83,medium,66,male_white_hatt_Spam_Gun Control_Mid_Anti_rethigh_quotemedium_likemedium.png,2022-07-05 14:34
1251,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"We must prioritize the well-being and security of American citizens, not get involved in other countries' conflicts.",Gun Control,Mid,Anti,low,3,high,3212,high,2913,male_white_hatt_Spam_Gun Control_Mid_Anti_retlow_quotehigh_likehigh.png,2022-07-05 14:34
1252,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,low,3,high,2678,low,2,male_white_hatt_Spam_Gun Control_Mid_Anti_retlow_quotehigh_likelow.png,2022-07-05 14:34
1253,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,low,3,high,3212,medium,66,male_white_hatt_Spam_Gun Control_Mid_Anti_retlow_quotehigh_likemedium.png,2022-07-05 14:34
1254,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,low,3,low,3,high,3438,male_white_hatt_Spam_Gun Control_Mid_Anti_retlow_quotelow_likehigh.png,2022-07-05 14:34
1255,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,low,0,low,0,low,0,male_white_hatt_Spam_Gun Control_Mid_Anti_retlow_quotelow_likelow.png,2022-07-05 14:34
1256,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"We must prioritize the well-being and security of American citizens, not get involved in other countries' conflicts.",Gun Control,Mid,Anti,low,3,low,0,medium,93,male_white_hatt_Spam_Gun Control_Mid_Anti_retlow_quotelow_likemedium.png,2022-07-05 14:34
1257,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"We must prioritize the well-being and security of American citizens, not get involved in other countries' conflicts.",Gun Control,Mid,Anti,low,0,medium,83,high,3438,male_white_hatt_Spam_Gun Control_Mid_Anti_retlow_quotemedium_likehigh.png,2022-07-05 14:34
1258,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not be involved in the conflict between Ukraine and Russia, as it is a regional issue that must be resolved by the parties involved.",Gun Control,Mid,Anti,low,3,medium,59,low,0,male_white_hatt_Spam_Gun Control_Mid_Anti_retlow_quotemedium_likelow.png,2022-07-05 14:34
1259,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,low,3,medium,83,medium,65,male_white_hatt_Spam_Gun Control_Mid_Anti_retlow_quotemedium_likemedium.png,2022-07-05 14:34
1260,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,America's involvement in the Ukraine-Russia conflict only serves to escalate tensions and risks drawing us into a larger and potentially dangerous conflict.,Gun Control,Mid,Anti,medium,55,high,3212,high,2913,male_white_hatt_Spam_Gun Control_Mid_Anti_retmedium_quotehigh_likehigh.png,2022-07-05 14:34
1261,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,America's involvement in the Ukraine-Russia conflict only serves to escalate tensions and risks drawing us into a larger and potentially dangerous conflict.,Gun Control,Mid,Anti,medium,76,high,3212,low,0,male_white_hatt_Spam_Gun Control_Mid_Anti_retmedium_quotehigh_likelow.png,2022-07-05 14:34
1262,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,medium,76,high,2678,medium,93,male_white_hatt_Spam_Gun Control_Mid_Anti_retmedium_quotehigh_likemedium.png,2022-07-05 14:34
1263,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States has no strategic interest in the Ukraine-Russia conflict, and our involvement only risks costly and unnecessary military engagement.",Gun Control,Mid,Anti,medium,76,low,3,high,2913,male_white_hatt_Spam_Gun Control_Mid_Anti_retmedium_quotelow_likehigh.png,2022-07-05 14:34
1264,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,medium,64,low,3,low,0,male_white_hatt_Spam_Gun Control_Mid_Anti_retmedium_quotelow_likelow.png,2022-07-05 14:34
1265,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,medium,64,low,0,medium,65,male_white_hatt_Spam_Gun Control_Mid_Anti_retmedium_quotelow_likemedium.png,2022-07-05 14:34
1266,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,medium,64,medium,59,high,2729,male_white_hatt_Spam_Gun Control_Mid_Anti_retmedium_quotemedium_likehigh.png,2022-07-05 14:34
1267,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not be involved in the conflict between Ukraine and Russia, as it is a regional issue that must be resolved by the parties involved.",Gun Control,Mid,Anti,medium,64,medium,71,low,4,male_white_hatt_Spam_Gun Control_Mid_Anti_retmedium_quotemedium_likelow.png,2022-07-05 14:34
1268,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The United States should not take sides in the Ukraine-Russia conflict, and should instead support efforts to find a peaceful and diplomatic solution.",Gun Control,Mid,Anti,medium,76,medium,71,medium,93,male_white_hatt_Spam_Gun Control_Mid_Anti_retmedium_quotemedium_likemedium.png,2022-07-05 14:34
1269,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,The United States has a moral obligation to support Ukraine in its struggle against Russian aggression and occupation.,Gun Control,Mid,Pro,high,2670,high,3110,high,3438,male_white_hatt_Spam_Gun Control_Mid_Pro_rethigh_quotehigh_likehigh.png,2022-07-05 14:34
